"","interval","steps","date","average_steps"
"2400",315,0,"2012-10-15",0
"2401",315,0,"2012-11-21",0
"2402",315,0,"2012-11-03",0
"2403",315,0,"2012-10-22",0
"2404",315,0,"2012-10-31",0
"2405",315,0,"2012-10-01",0
"2406",315,0,"2012-10-20",0
"2407",315,0,"2012-11-28",0
"2408",315,0,"2012-11-07",0
"2409",315,0,"2012-11-04",0
"2410",315,0,"2012-10-23",0
"2411",315,0,"2012-10-30",0
"2412",315,0,"2012-11-08",0
"2413",315,0,"2012-10-06",0
"2414",315,0,"2012-11-23",0
"2415",315,0,"2012-10-13",0
"2416",315,0,"2012-10-10",0
"2417",315,0,"2012-11-30",0
"2418",315,0,"2012-11-06",0
"2419",315,0,"2012-11-13",0
"2420",315,0,"2012-11-16",0
"2421",315,0,"2012-10-14",0
"2422",315,0,"2012-10-11",0
"2423",315,0,"2012-10-08",0
"2424",315,0,"2012-11-02",0
"2425",315,0,"2012-10-18",0
"2426",315,0,"2012-10-09",0
"2427",315,0,"2012-10-27",0
"2428",315,0,"2012-10-02",0
"2429",315,0,"2012-11-18",0
"2430",315,0,"2012-11-24",0
"2431",315,0,"2012-10-12",0
"2432",315,0,"2012-11-05",0
"2433",315,0,"2012-11-01",0
"2434",315,0,"2012-10-03",0
"2435",315,0,"2012-10-05",0
"2436",315,0,"2012-11-27",0
"2437",315,0,"2012-10-04",0
"2438",315,0,"2012-10-16",0
"2439",315,0,"2012-11-14",0
"2440",315,0,"2012-10-28",0
"2441",320,0,"2012-10-15",0.207547169811321
"2442",320,0,"2012-11-17",0.207547169811321
"2443",320,0,"2012-10-24",0.207547169811321
"2444",320,0.207547169811321,"2012-10-01",0.207547169811321
"2445",320,0,"2012-11-23",0.207547169811321
"2446",320,0,"2012-10-30",0.207547169811321
"2447",320,0,"2012-11-28",0.207547169811321
"2448",320,0,"2012-10-19",0.207547169811321
"2449",320,0,"2012-11-03",0.207547169811321
"2450",320,0.207547169811321,"2012-11-04",0.207547169811321
"2451",320,0,"2012-11-02",0.207547169811321
"2452",320,0.207547169811321,"2012-11-10",0.207547169811321
"2453",320,0,"2012-11-12",0.207547169811321
"2454",320,0,"2012-11-11",0.207547169811321
"2455",320,0,"2012-11-21",0.207547169811321
"2456",320,0,"2012-11-08",0.207547169811321
"2457",320,0,"2012-10-31",0.207547169811321
"2458",320,0,"2012-11-06",0.207547169811321
"2459",320,0,"2012-11-13",0.207547169811321
"2460",320,0,"2012-10-16",0.207547169811321
"2461",320,0,"2012-10-14",0.207547169811321
"2462",320,0,"2012-11-19",0.207547169811321
"2463",320,0,"2012-10-20",0.207547169811321
"2464",320,0,"2012-10-23",0.207547169811321
"2465",320,0,"2012-11-20",0.207547169811321
"2466",320,0,"2012-11-29",0.207547169811321
"2467",320,0,"2012-10-18",0.207547169811321
"2468",320,0,"2012-10-06",0.207547169811321
"2469",320,0,"2012-10-13",0.207547169811321
"2470",320,0.207547169811321,"2012-11-09",0.207547169811321
"2471",320,0,"2012-11-27",0.207547169811321
"2472",320,0,"2012-11-15",0.207547169811321
"2473",320,0,"2012-10-29",0.207547169811321
"2474",320,0,"2012-11-22",0.207547169811321
"2475",320,0,"2012-10-26",0.207547169811321
"2476",320,0,"2012-10-04",0.207547169811321
"2477",320,0,"2012-10-11",0.207547169811321
"2478",320,0,"2012-10-02",0.207547169811321
"2479",320,0,"2012-11-18",0.207547169811321
"2480",320,0.207547169811321,"2012-11-14",0.207547169811321
"2481",320,0,"2012-10-09",0.207547169811321
"2482",320,0,"2012-10-25",0.207547169811321
"2483",320,0,"2012-11-16",0.207547169811321
"2484",320,0,"2012-10-10",0.207547169811321
"2485",320,0,"2012-10-28",0.207547169811321
"2486",320,0,"2012-10-22",0.207547169811321
"2487",320,0.207547169811321,"2012-10-08",0.207547169811321
"2488",320,0,"2012-10-05",0.207547169811321
"2489",320,0.207547169811321,"2012-11-01",0.207547169811321
"2490",320,0,"2012-10-17",0.207547169811321
"2491",320,0,"2012-11-26",0.207547169811321
"2492",320,11,"2012-10-27",0.207547169811321
"2493",320,0,"2012-10-03",0.207547169811321
"2494",320,0,"2012-10-12",0.207547169811321
"2495",320,0,"2012-10-07",0.207547169811321
"2496",320,0.207547169811321,"2012-11-30",0.207547169811321
"2497",320,0,"2012-10-21",0.207547169811321
"2498",320,0,"2012-11-25",0.207547169811321
"2499",320,0,"2012-11-07",0.207547169811321
"2500",320,0,"2012-11-05",0.207547169811321
"2501",320,0,"2012-11-24",0.207547169811321
"2502",325,0,"2012-11-02",0.622641509433962
"2503",325,0,"2012-11-16",0.622641509433962
"2504",325,0,"2012-11-12",0.622641509433962
"2505",325,0,"2012-11-08",0.622641509433962
"2506",325,0,"2012-10-23",0.622641509433962
"2507",325,0.622641509433962,"2012-11-10",0.622641509433962
"2508",325,0,"2012-10-18",0.622641509433962
"2509",325,0,"2012-10-25",0.622641509433962
"2510",325,0,"2012-11-07",0.622641509433962
"2511",325,0,"2012-11-27",0.622641509433962
"2512",325,0,"2012-10-02",0.622641509433962
"2513",325,0,"2012-11-03",0.622641509433962
"2514",325,0,"2012-10-16",0.622641509433962
"2515",325,0,"2012-11-28",0.622641509433962
"2516",325,0,"2012-10-05",0.622641509433962
"2517",325,0,"2012-10-24",0.622641509433962
"2518",325,0,"2012-11-17",0.622641509433962
"2519",325,0,"2012-10-17",0.622641509433962
"2520",325,0,"2012-11-20",0.622641509433962
"2521",325,0,"2012-10-06",0.622641509433962
"2522",325,0,"2012-10-15",0.622641509433962
"2523",325,0.622641509433962,"2012-11-09",0.622641509433962
"2524",325,0,"2012-11-21",0.622641509433962
"2525",325,0,"2012-10-12",0.622641509433962
"2526",325,33,"2012-11-15",0.622641509433962
"2527",325,0,"2012-10-19",0.622641509433962
"2528",325,0,"2012-11-22",0.622641509433962
"2529",325,0,"2012-11-13",0.622641509433962
"2530",325,0,"2012-10-20",0.622641509433962
"2531",325,0,"2012-10-14",0.622641509433962
"2532",325,0,"2012-10-11",0.622641509433962
"2533",325,0.622641509433962,"2012-10-08",0.622641509433962
"2534",325,0,"2012-10-09",0.622641509433962
"2535",325,0.622641509433962,"2012-11-14",0.622641509433962
"2536",325,0,"2012-11-11",0.622641509433962
"2537",325,0,"2012-11-18",0.622641509433962
"2538",325,0,"2012-10-10",0.622641509433962
"2539",325,0,"2012-10-13",0.622641509433962
"2540",325,0.622641509433962,"2012-11-30",0.622641509433962
"2541",325,0,"2012-10-07",0.622641509433962
"2542",325,0.622641509433962,"2012-11-01",0.622641509433962
"2543",325,0,"2012-10-26",0.622641509433962
"2544",325,0,"2012-11-25",0.622641509433962
"2545",325,0,"2012-11-19",0.622641509433962
"2546",325,0,"2012-10-27",0.622641509433962
"2547",325,0,"2012-11-29",0.622641509433962
"2548",325,0.622641509433962,"2012-11-04",0.622641509433962
"2549",325,0,"2012-11-23",0.622641509433962
"2550",325,0.622641509433962,"2012-10-01",0.622641509433962
"2551",325,0,"2012-10-03",0.622641509433962
"2552",325,0,"2012-11-06",0.622641509433962
"2553",325,0,"2012-11-24",0.622641509433962
"2554",325,0,"2012-10-29",0.622641509433962
"2555",325,0,"2012-10-28",0.622641509433962
"2556",325,0,"2012-10-04",0.622641509433962
"2557",325,0,"2012-10-31",0.622641509433962
"2558",325,0,"2012-11-05",0.622641509433962
"2559",325,0,"2012-11-26",0.622641509433962
"2560",325,0,"2012-10-21",0.622641509433962
"2561",325,0,"2012-10-30",0.622641509433962
"2562",325,0,"2012-10-22",0.622641509433962
"2563",330,0,"2012-11-07",1.62264150943396
"2564",330,0,"2012-11-17",1.62264150943396
"2565",330,0,"2012-10-17",1.62264150943396
"2566",330,0,"2012-11-27",1.62264150943396
"2567",330,0,"2012-10-19",1.62264150943396
"2568",330,0,"2012-11-28",1.62264150943396
"2569",330,0,"2012-11-29",1.62264150943396
"2570",330,0,"2012-11-22",1.62264150943396
"2571",330,0,"2012-11-25",1.62264150943396
"2572",330,0,"2012-10-14",1.62264150943396
"2573",330,0,"2012-10-11",1.62264150943396
"2574",330,0,"2012-10-02",1.62264150943396
"2575",330,40,"2012-10-06",1.62264150943396
"2576",330,0,"2012-11-12",1.62264150943396
"2577",330,0,"2012-11-11",1.62264150943396
"2578",330,0,"2012-11-18",1.62264150943396
"2579",330,0,"2012-11-21",1.62264150943396
"2580",330,0,"2012-10-25",1.62264150943396
"2581",330,1.62264150943396,"2012-10-01",1.62264150943396
"2582",330,0,"2012-10-05",1.62264150943396
"2583",330,0,"2012-10-04",1.62264150943396
"2584",330,1.62264150943396,"2012-11-01",1.62264150943396
"2585",330,0,"2012-10-26",1.62264150943396
"2586",330,0,"2012-11-19",1.62264150943396
"2587",330,0,"2012-11-20",1.62264150943396
"2588",330,0,"2012-10-23",1.62264150943396
"2589",330,1.62264150943396,"2012-11-14",1.62264150943396
"2590",330,0,"2012-11-02",1.62264150943396
"2591",330,0,"2012-10-15",1.62264150943396
"2592",330,0,"2012-10-10",1.62264150943396
"2593",330,0,"2012-11-06",1.62264150943396
"2594",330,0,"2012-10-12",1.62264150943396
"2595",330,0,"2012-11-03",1.62264150943396
"2596",330,0,"2012-10-16",1.62264150943396
"2597",330,0,"2012-11-13",1.62264150943396
"2598",330,0,"2012-10-29",1.62264150943396
"2599",330,0,"2012-11-23",1.62264150943396
"2600",330,0,"2012-10-20",1.62264150943396
"2601",330,0,"2012-10-24",1.62264150943396
"2602",330,1.62264150943396,"2012-11-04",1.62264150943396
"2603",330,0,"2012-11-16",1.62264150943396
"2604",330,0,"2012-10-18",1.62264150943396
"2605",330,0,"2012-11-26",1.62264150943396
"2606",330,0,"2012-10-03",1.62264150943396
"2607",330,1.62264150943396,"2012-11-10",1.62264150943396
"2608",330,0,"2012-10-28",1.62264150943396
"2609",330,0,"2012-11-24",1.62264150943396
"2610",330,0,"2012-10-31",1.62264150943396
"2611",330,0,"2012-11-08",1.62264150943396
"2612",330,0,"2012-11-05",1.62264150943396
"2613",330,0,"2012-10-21",1.62264150943396
"2614",330,0,"2012-10-27",1.62264150943396
"2615",330,0,"2012-10-07",1.62264150943396
"2616",330,1.62264150943396,"2012-11-09",1.62264150943396
"2617",330,1.62264150943396,"2012-10-08",1.62264150943396
"2618",330,1.62264150943396,"2012-11-30",1.62264150943396
"2619",330,0,"2012-10-30",1.62264150943396
"2620",330,8,"2012-11-15",1.62264150943396
"2621",330,38,"2012-10-22",1.62264150943396
"2622",330,0,"2012-10-09",1.62264150943396
"2623",330,0,"2012-10-13",1.62264150943396
"2624",335,0.584905660377358,"2012-11-01",0.584905660377358
"2625",335,0,"2012-10-11",0.584905660377358
"2626",335,0,"2012-11-25",0.584905660377358
"2627",335,0,"2012-11-17",0.584905660377358
"2628",335,0,"2012-11-18",0.584905660377358
"2629",335,0,"2012-11-12",0.584905660377358
"2630",335,0,"2012-11-19",0.584905660377358
"2631",335,0,"2012-10-25",0.584905660377358
"2632",335,0,"2012-10-23",0.584905660377358
"2633",335,0,"2012-11-16",0.584905660377358
"2634",335,0,"2012-10-10",0.584905660377358
"2635",335,0,"2012-11-13",0.584905660377358
"2636",335,0,"2012-11-29",0.584905660377358
"2637",335,0,"2012-11-21",0.584905660377358
"2638",335,0,"2012-10-31",0.584905660377358
"2639",335,0,"2012-10-26",0.584905660377358
"2640",335,0,"2012-10-20",0.584905660377358
"2641",335,0,"2012-10-05",0.584905660377358
"2642",335,0,"2012-10-02",0.584905660377358
"2643",335,0.584905660377358,"2012-10-08",0.584905660377358
"2644",335,0,"2012-11-02",0.584905660377358
"2645",335,0,"2012-11-20",0.584905660377358
"2646",335,0.584905660377358,"2012-11-14",0.584905660377358
"2647",335,0,"2012-10-03",0.584905660377358
"2648",335,0,"2012-11-06",0.584905660377358
"2649",335,12,"2012-10-18",0.584905660377358
"2650",335,0.584905660377358,"2012-11-30",0.584905660377358
"2651",335,0,"2012-10-16",0.584905660377358
"2652",335,0,"2012-11-24",0.584905660377358
"2653",335,0,"2012-10-04",0.584905660377358
"2654",335,0,"2012-11-07",0.584905660377358
"2655",335,0,"2012-10-24",0.584905660377358
"2656",335,0,"2012-11-28",0.584905660377358
"2657",335,0.584905660377358,"2012-11-04",0.584905660377358
"2658",335,0,"2012-10-21",0.584905660377358
"2659",335,0,"2012-10-15",0.584905660377358
"2660",335,0,"2012-11-11",0.584905660377358
"2661",335,0,"2012-10-12",0.584905660377358
"2662",335,0,"2012-11-22",0.584905660377358
"2663",335,0,"2012-10-22",0.584905660377358
"2664",335,0,"2012-10-19",0.584905660377358
"2665",335,0,"2012-11-27",0.584905660377358
"2666",335,0.584905660377358,"2012-11-10",0.584905660377358
"2667",335,11,"2012-10-06",0.584905660377358
"2668",335,0,"2012-10-27",0.584905660377358
"2669",335,8,"2012-10-17",0.584905660377358
"2670",335,0,"2012-11-08",0.584905660377358
"2671",335,0,"2012-10-29",0.584905660377358
"2672",335,0,"2012-11-03",0.584905660377358
"2673",335,0,"2012-11-05",0.584905660377358
"2674",335,0,"2012-10-07",0.584905660377358
"2675",335,0.584905660377358,"2012-10-01",0.584905660377358
"2676",335,0,"2012-11-23",0.584905660377358
"2677",335,0.584905660377358,"2012-11-09",0.584905660377358
"2678",335,0,"2012-11-26",0.584905660377358
"2679",335,0,"2012-10-09",0.584905660377358
"2680",335,0,"2012-11-15",0.584905660377358
"2681",335,0,"2012-10-30",0.584905660377358
"2682",335,0,"2012-10-13",0.584905660377358
"2683",335,0,"2012-10-28",0.584905660377358
"2684",335,0,"2012-10-14",0.584905660377358
"2685",340,0,"2012-10-25",0.490566037735849
"2686",340,0,"2012-10-26",0.490566037735849
"2687",340,0,"2012-10-23",0.490566037735849
"2688",340,0,"2012-11-26",0.490566037735849
"2689",340,0,"2012-11-20",0.490566037735849
"2690",340,0.490566037735849,"2012-11-30",0.490566037735849
"2691",340,0,"2012-11-19",0.490566037735849
"2692",340,0,"2012-10-29",0.490566037735849
"2693",340,0,"2012-10-20",0.490566037735849
"2694",340,0,"2012-10-04",0.490566037735849
"2695",340,0,"2012-11-21",0.490566037735849
"2696",340,0,"2012-11-29",0.490566037735849
"2697",340,0,"2012-10-05",0.490566037735849
"2698",340,0.490566037735849,"2012-11-04",0.490566037735849
"2699",340,0,"2012-10-24",0.490566037735849
"2700",340,0,"2012-11-25",0.490566037735849
"2701",340,0,"2012-10-27",0.490566037735849
"2702",340,0,"2012-11-12",0.490566037735849
"2703",340,0,"2012-10-10",0.490566037735849
"2704",340,0.490566037735849,"2012-11-14",0.490566037735849
"2705",340,0,"2012-10-31",0.490566037735849
"2706",340,0,"2012-10-07",0.490566037735849
"2707",340,0,"2012-11-22",0.490566037735849
"2708",340,0,"2012-10-11",0.490566037735849
"2709",340,0,"2012-11-28",0.490566037735849
"2710",340,0,"2012-11-07",0.490566037735849
"2711",340,0,"2012-11-17",0.490566037735849
"2712",340,0,"2012-10-06",0.490566037735849
"2713",340,0,"2012-11-02",0.490566037735849
"2714",340,0,"2012-10-21",0.490566037735849
"2715",340,0,"2012-10-12",0.490566037735849
"2716",340,0,"2012-10-03",0.490566037735849
"2717",340,0,"2012-10-22",0.490566037735849
"2718",340,0,"2012-11-03",0.490566037735849
"2719",340,0,"2012-11-24",0.490566037735849
"2720",340,0.490566037735849,"2012-10-01",0.490566037735849
"2721",340,0,"2012-11-16",0.490566037735849
"2722",340,0,"2012-10-17",0.490566037735849
"2723",340,0.490566037735849,"2012-11-10",0.490566037735849
"2724",340,0.490566037735849,"2012-11-01",0.490566037735849
"2725",340,0,"2012-10-02",0.490566037735849
"2726",340,0,"2012-10-18",0.490566037735849
"2727",340,0,"2012-11-23",0.490566037735849
"2728",340,0,"2012-11-11",0.490566037735849
"2729",340,16,"2012-10-15",0.490566037735849
"2730",340,0,"2012-10-16",0.490566037735849
"2731",340,0.490566037735849,"2012-11-09",0.490566037735849
"2732",340,0,"2012-11-27",0.490566037735849
"2733",340,0,"2012-11-15",0.490566037735849
"2734",340,0,"2012-10-28",0.490566037735849
"2735",340,0.490566037735849,"2012-10-08",0.490566037735849
"2736",340,0,"2012-11-13",0.490566037735849
"2737",340,0,"2012-11-05",0.490566037735849
"2738",340,0,"2012-10-14",0.490566037735849
"2739",340,0,"2012-10-09",0.490566037735849
"2740",340,0,"2012-11-18",0.490566037735849
"2741",340,0,"2012-10-19",0.490566037735849
"2742",340,0,"2012-11-08",0.490566037735849
"2743",340,0,"2012-11-06",0.490566037735849
"2744",340,0,"2012-10-30",0.490566037735849
"2745",340,10,"2012-10-13",0.490566037735849
"2746",345,0,"2012-11-16",0.0754716981132075
"2747",345,0.0754716981132075,"2012-11-14",0.0754716981132075
"2748",345,0,"2012-11-19",0.0754716981132075
"2749",345,0,"2012-11-11",0.0754716981132075
"2750",345,0,"2012-11-22",0.0754716981132075
"2751",345,0,"2012-10-24",0.0754716981132075
"2752",345,0,"2012-10-05",0.0754716981132075
"2753",345,0,"2012-11-17",0.0754716981132075
"2754",345,0,"2012-11-20",0.0754716981132075
"2755",345,0,"2012-11-07",0.0754716981132075
"2756",345,0,"2012-10-09",0.0754716981132075
"2757",345,0,"2012-11-12",0.0754716981132075
"2758",345,0,"2012-11-28",0.0754716981132075
"2759",345,0,"2012-10-25",0.0754716981132075
"2760",345,0.0754716981132075,"2012-11-30",0.0754716981132075
"2761",345,0,"2012-10-19",0.0754716981132075
"2762",345,4,"2012-10-17",0.0754716981132075
"2763",345,0,"2012-10-22",0.0754716981132075
"2764",345,0.0754716981132075,"2012-11-10",0.0754716981132075
"2765",345,0.0754716981132075,"2012-11-01",0.0754716981132075
"2766",345,0,"2012-10-02",0.0754716981132075
"2767",345,0,"2012-11-13",0.0754716981132075
"2768",345,0,"2012-11-29",0.0754716981132075
"2769",345,0,"2012-10-21",0.0754716981132075
"2770",345,0,"2012-10-15",0.0754716981132075
"2771",345,0,"2012-11-21",0.0754716981132075
"2772",345,0,"2012-11-03",0.0754716981132075
"2773",345,0,"2012-11-24",0.0754716981132075
"2774",345,0,"2012-10-31",0.0754716981132075
"2775",345,0,"2012-10-29",0.0754716981132075
"2776",345,0,"2012-10-20",0.0754716981132075
"2777",345,0,"2012-11-05",0.0754716981132075
"2778",345,0,"2012-10-04",0.0754716981132075
"2779",345,0.0754716981132075,"2012-11-04",0.0754716981132075
"2780",345,0,"2012-10-27",0.0754716981132075
"2781",345,0.0754716981132075,"2012-11-09",0.0754716981132075
"2782",345,0,"2012-11-02",0.0754716981132075
"2783",345,0,"2012-10-16",0.0754716981132075
"2784",345,0,"2012-11-26",0.0754716981132075
"2785",345,0,"2012-10-26",0.0754716981132075
"2786",345,0,"2012-11-27",0.0754716981132075
"2787",345,0,"2012-11-08",0.0754716981132075
"2788",345,0.0754716981132075,"2012-10-01",0.0754716981132075
"2789",345,0,"2012-10-23",0.0754716981132075
"2790",345,0,"2012-10-30",0.0754716981132075
"2791",345,0,"2012-10-10",0.0754716981132075
"2792",345,0,"2012-10-11",0.0754716981132075
"2793",345,0,"2012-10-07",0.0754716981132075
"2794",345,0,"2012-11-18",0.0754716981132075
"2795",345,0,"2012-10-18",0.0754716981132075
"2796",345,0,"2012-11-15",0.0754716981132075
"2797",345,0,"2012-10-14",0.0754716981132075
"2798",345,0,"2012-11-25",0.0754716981132075
"2799",345,0,"2012-10-06",0.0754716981132075
"2800",345,0,"2012-10-28",0.0754716981132075
"2801",345,0,"2012-11-06",0.0754716981132075
"2802",345,0,"2012-10-13",0.0754716981132075
"2803",345,0,"2012-11-23",0.0754716981132075
"2804",345,0,"2012-10-12",0.0754716981132075
"2805",345,0.0754716981132075,"2012-10-08",0.0754716981132075
"2806",345,0,"2012-10-03",0.0754716981132075
"2807",350,0,"2012-10-09",0
"2808",350,0,"2012-11-10",0
"2809",350,0,"2012-10-26",0
"2810",350,0,"2012-10-17",0
"2811",350,0,"2012-11-12",0
"2812",350,0,"2012-11-29",0
"2813",350,0,"2012-10-24",0
"2814",350,0,"2012-10-19",0
"2815",350,0,"2012-10-31",0
"2816",350,0,"2012-11-28",0
"2817",350,0,"2012-11-11",0
"2818",350,0,"2012-11-05",0
"2819",350,0,"2012-10-14",0
"2820",350,0,"2012-10-29",0
"2821",350,0,"2012-11-14",0
"2822",350,0,"2012-11-19",0
"2823",350,0,"2012-11-02",0
"2824",350,0,"2012-10-06",0
"2825",350,0,"2012-11-13",0
"2826",350,0,"2012-10-30",0
"2827",350,0,"2012-11-30",0
"2828",350,0,"2012-11-03",0
"2829",350,0,"2012-10-07",0
"2830",350,0,"2012-11-16",0
"2831",350,0,"2012-11-01",0
"2832",350,0,"2012-10-22",0
"2833",350,0,"2012-11-17",0
"2834",350,0,"2012-10-18",0
"2835",350,0,"2012-11-23",0
"2836",350,0,"2012-10-27",0
"2837",350,0,"2012-10-23",0
"2838",350,0,"2012-11-21",0
"2839",350,0,"2012-10-13",0
"2840",350,0,"2012-11-09",0
"2841",350,0,"2012-11-06",0
"2842",350,0,"2012-11-24",0
"2843",350,0,"2012-11-22",0
"2844",350,0,"2012-10-16",0
"2845",350,0,"2012-11-08",0
"2846",350,0,"2012-10-05",0
"2847",350,0,"2012-10-02",0
"2848",350,0,"2012-10-08",0
"2849",350,0,"2012-11-18",0
"2850",350,0,"2012-10-10",0
"2851",350,0,"2012-10-15",0
"2852",350,0,"2012-10-25",0
"2853",350,0,"2012-11-25",0
"2854",350,0,"2012-11-20",0
"2855",350,0,"2012-11-27",0
"2856",350,0,"2012-10-01",0
"2857",350,0,"2012-11-15",0
"2858",350,0,"2012-10-03",0
"2859",350,0,"2012-10-12",0
"2860",350,0,"2012-11-04",0
"2861",350,0,"2012-10-11",0
"2862",350,0,"2012-11-07",0
"2863",350,0,"2012-10-20",0
"2864",350,0,"2012-10-28",0
"2865",350,0,"2012-11-26",0
"2866",350,0,"2012-10-04",0
"2867",350,0,"2012-10-21",0
"2868",355,0,"2012-11-10",0
"2869",355,0,"2012-11-28",0
"2870",355,0,"2012-11-14",0
"2871",355,0,"2012-11-08",0
"2872",355,0,"2012-11-29",0
"2873",355,0,"2012-11-22",0
"2874",355,0,"2012-10-26",0
"2875",355,0,"2012-11-16",0
"2876",355,0,"2012-11-01",0
"2877",355,0,"2012-11-11",0
"2878",355,0,"2012-10-29",0
"2879",355,0,"2012-11-12",0
"2880",355,0,"2012-11-20",0
"2881",355,0,"2012-11-23",0
"2882",355,0,"2012-11-05",0
"2883",355,0,"2012-11-24",0
"2884",355,0,"2012-10-16",0
"2885",355,0,"2012-11-13",0
"2886",355,0,"2012-11-30",0
"2887",355,0,"2012-11-17",0
"2888",355,0,"2012-11-04",0
"2889",355,0,"2012-10-08",0
"2890",355,0,"2012-10-23",0
"2891",355,0,"2012-10-30",0
"2892",355,0,"2012-10-18",0
"2893",355,0,"2012-11-18",0
"2894",355,0,"2012-11-21",0
"2895",355,0,"2012-11-09",0
"2896",355,0,"2012-10-13",0
"2897",355,0,"2012-10-19",0
"2898",355,0,"2012-10-01",0
"2899",355,0,"2012-10-05",0
"2900",355,0,"2012-10-24",0
"2901",355,0,"2012-11-25",0
"2902",355,0,"2012-10-02",0
"2903",355,0,"2012-10-20",0
"2904",355,0,"2012-11-02",0
"2905",355,0,"2012-10-06",0
"2906",355,0,"2012-10-25",0
"2907",355,0,"2012-10-03",0
"2908",355,0,"2012-10-10",0
"2909",355,0,"2012-11-06",0
"2910",355,0,"2012-10-07",0
"2911",355,0,"2012-10-31",0
"2912",355,0,"2012-10-21",0
"2913",355,0,"2012-10-04",0
"2914",355,0,"2012-10-14",0
"2915",355,0,"2012-10-17",0
"2916",355,0,"2012-11-03",0
"2917",355,0,"2012-10-12",0
"2918",355,0,"2012-10-22",0
"2919",355,0,"2012-10-15",0
"2920",355,0,"2012-10-11",0
"2921",355,0,"2012-10-09",0
"2922",355,0,"2012-11-26",0
"2923",355,0,"2012-11-15",0
"2924",355,0,"2012-10-27",0
"2925",355,0,"2012-11-19",0
"2926",355,0,"2012-11-07",0
"2927",355,0,"2012-11-27",0
"2928",355,0,"2012-10-28",0
"2929",400,1.18867924528302,"2012-11-30",1.18867924528302
"2930",400,0,"2012-11-13",1.18867924528302
"2931",400,0,"2012-10-24",1.18867924528302
"2932",400,1.18867924528302,"2012-11-01",1.18867924528302
"2933",400,1.18867924528302,"2012-10-08",1.18867924528302
"2934",400,0,"2012-10-03",1.18867924528302
"2935",400,0,"2012-10-18",1.18867924528302
"2936",400,0,"2012-10-02",1.18867924528302
"2937",400,0,"2012-11-12",1.18867924528302
"2938",400,0,"2012-11-16",1.18867924528302
"2939",400,0,"2012-10-05",1.18867924528302
"2940",400,0,"2012-11-27",1.18867924528302
"2941",400,0,"2012-11-22",1.18867924528302
"2942",400,1.18867924528302,"2012-10-01",1.18867924528302
"2943",400,1.18867924528302,"2012-11-04",1.18867924528302
"2944",400,5,"2012-10-17",1.18867924528302
"2945",400,0,"2012-10-19",1.18867924528302
"2946",400,0,"2012-10-11",1.18867924528302
"2947",400,0,"2012-11-20",1.18867924528302
"2948",400,58,"2012-10-21",1.18867924528302
"2949",400,0,"2012-11-02",1.18867924528302
"2950",400,0,"2012-10-15",1.18867924528302
"2951",400,0,"2012-11-03",1.18867924528302
"2952",400,0,"2012-11-21",1.18867924528302
"2953",400,0,"2012-10-16",1.18867924528302
"2954",400,0,"2012-10-07",1.18867924528302
"2955",400,0,"2012-10-14",1.18867924528302
"2956",400,0,"2012-10-20",1.18867924528302
"2957",400,0,"2012-11-24",1.18867924528302
"2958",400,0,"2012-10-23",1.18867924528302
"2959",400,0,"2012-10-27",1.18867924528302
"2960",400,0,"2012-10-09",1.18867924528302
"2961",400,0,"2012-11-25",1.18867924528302
"2962",400,0,"2012-11-17",1.18867924528302
"2963",400,0,"2012-10-10",1.18867924528302
"2964",400,0,"2012-10-13",1.18867924528302
"2965",400,0,"2012-10-28",1.18867924528302
"2966",400,0,"2012-11-18",1.18867924528302
"2967",400,0,"2012-10-22",1.18867924528302
"2968",400,0,"2012-10-26",1.18867924528302
"2969",400,0,"2012-10-29",1.18867924528302
"2970",400,0,"2012-11-15",1.18867924528302
"2971",400,0,"2012-11-26",1.18867924528302
"2972",400,0,"2012-10-06",1.18867924528302
"2973",400,1.18867924528302,"2012-11-10",1.18867924528302
"2974",400,0,"2012-11-19",1.18867924528302
"2975",400,0,"2012-10-12",1.18867924528302
"2976",400,0,"2012-11-08",1.18867924528302
"2977",400,0,"2012-10-25",1.18867924528302
"2978",400,0,"2012-11-29",1.18867924528302
"2979",400,0,"2012-10-31",1.18867924528302
"2980",400,0,"2012-11-11",1.18867924528302
"2981",400,1.18867924528302,"2012-11-09",1.18867924528302
"2982",400,0,"2012-10-04",1.18867924528302
"2983",400,0,"2012-11-23",1.18867924528302
"2984",400,0,"2012-11-28",1.18867924528302
"2985",400,0,"2012-11-07",1.18867924528302
"2986",400,0,"2012-10-30",1.18867924528302
"2987",400,1.18867924528302,"2012-11-14",1.18867924528302
"2988",400,0,"2012-11-05",1.18867924528302
"2989",400,0,"2012-11-06",1.18867924528302
"2990",405,0.943396226415094,"2012-10-08",0.943396226415094
"2991",405,0,"2012-10-21",0.943396226415094
"2992",405,0,"2012-11-21",0.943396226415094
"2993",405,0,"2012-10-02",0.943396226415094
"2994",405,0,"2012-11-16",0.943396226415094
"2995",405,0,"2012-11-20",0.943396226415094
"2996",405,11,"2012-10-15",0.943396226415094
"2997",405,0,"2012-10-28",0.943396226415094
"2998",405,0,"2012-10-20",0.943396226415094
"2999",405,0.943396226415094,"2012-11-01",0.943396226415094
"3000",405,0,"2012-11-22",0.943396226415094
"3001",405,0.943396226415094,"2012-11-04",0.943396226415094
"3002",405,0,"2012-10-18",0.943396226415094
"3003",405,0,"2012-10-06",0.943396226415094
"3004",405,0,"2012-11-02",0.943396226415094
